episode,score,target_score,sum_dones,env_done,collision
341,-35.8159217675113,13.801819938360907,-1,False,True
342,-36.067670539032775,23.395607912940324,-1,False,True
343,282.50735556174857,31.44647106779444,3,True,False
344,287.5859065233723,33.179202026192335,3,True,False
345,295.0845059236033,41.30073118141515,3,True,False
346,293.70783910478,38.294203210101195,3,True,False
347,263.8074157552294,24.995394233704946,3,True,False
348,284.7330109975281,44.634447079510494,3,True,False
349,290.01504317085164,33.07845098501112,3,True,False
350,288.4813354523237,38.893426536195214,3,True,False
351,-34.87418916852795,24.28350447950197,-1,False,True
352,274.06328322956966,26.87707381856525,3,True,False
353,308.12391953133834,38.23448708609361,3,True,False
354,268.53596320681993,22.40175393015178,3,True,False
355,291.0575694660252,38.11160402565054,3,True,False
356,276.89307080661087,36.98223027515758,3,True,False
357,311.3720843358065,50.28907654167783,3,True,False
358,341.3187157559122,48.08159804082734,3,True,False
359,272.60374002289257,34.45012195014451,3,True,False
360,285.92489106623754,36.73314502776741,3,True,False
361,295.59026337804437,38.44361265135171,3,True,False
362,298.5786202891055,46.069513418815085,3,True,False
363,308.0487840770354,31.728894927257222,3,True,False
364,298.0498910373828,47.03466383428083,3,True,False
365,302.1017109753026,39.62063268234613,3,True,False
366,284.5643232424882,42.689378177556456,3,True,False
367,284.6007627896952,34.647843841611234,3,True,False
368,272.4560330290608,29.02041864791914,3,True,False
369,292.3020487872778,34.77732813778743,3,True,False
370,279.39991171880786,24.841920261743,3,True,False
371,309.05671978274574,27.268277057352766,3,True,False
372,286.9088926283536,43.20214430927881,3,True,False
373,309.43927291494344,25.73771674118004,3,True,False
374,318.56943115426805,40.54568770510701,3,True,False
375,304.84079540456054,38.19245003510977,3,True,False
376,275.86262911361405,18.746310254625257,3,True,False
377,323.5268000709756,36.67290602699771,3,True,False
378,290.03600497964527,36.795293544088864,3,True,False
379,287.44096273338744,27.679239356157986,3,True,False
380,-1.47505038065529,48.77600842827646,-1,False,True
381,275.927006297687,36.0164793760446,3,True,False
382,138.56327691119517,44.84704380299893,2,False,False
383,-24.21668038404863,50.38128614942644,-1,False,True
384,310.98055558527926,35.60570368789212,3,True,False
385,150.5188693659651,60.34333773916684,1,False,False
386,293.0917838417846,42.22730660796625,3,True,False
387,282.3307740021012,38.48562477711047,3,True,False
388,-49.88507728768438,14.948684916351448,0,False,True
389,9.34322211009281,32.32803203270311,-1,False,True
390,307.20652693061345,31.38877161958023,3,True,False
391,274.1150206588078,24.76231365628506,3,True,False
392,312.9087204971423,33.19877461780751,3,True,False
393,286.44549232315825,34.78234437142393,3,True,False
394,296.6481138100408,33.10433116455666,3,True,False
395,272.584290893602,16.030544836440175,3,True,False
396,256.19472868235374,27.841131355149802,3,True,False
397,343.7042931174332,36.853200238797605,3,True,False
398,292.8640275604354,43.145599742637664,3,True,False
399,272.13273671405256,26.827861841660223,3,True,False
400,297.0163863816411,24.37503452654824,3,True,False
401,277.8539585662186,35.821774453866865,3,True,False
402,317.05782793805366,36.7347607590285,3,True,False
403,292.8803838401393,41.09369972148275,3,True,False
404,302.0940761669848,37.28226615337176,3,True,False
405,278.18898823939503,30.95273698183397,3,True,False
406,287.9548130868586,74.66745271189674,3,True,False
407,262.09423856162584,28.693880045027594,3,True,False
408,-75.71787705848142,25.780863109884656,-2,False,True
409,320.7896582420855,62.97781779676899,3,True,False
410,284.2110230385531,25.90033015466549,3,True,False
411,-68.52728261654144,57.47275999201552,-2,False,True
412,-8.630546540134745,41.61713205319761,-1,False,True
413,295.54545736754665,43.56761293695351,3,True,False
