episode,score,target_score,sum_dones,env_done,collision,steps
526,19673.313978071714,82.77883552642113,3,True,False,161
527,1163.9182941009376,51.17179623138364,3,True,False,61
528,20386.4036738951,65.89101839643962,3,True,False,161
529,-11.66757532090815,28.665507872901248,0,False,True,70
530,23037.15069270561,83.93460919051094,3,True,False,161
531,18.14002570834915,23.721503957092793,0,False,True,103
532,-47.08969913389055,32.82696564490403,0,False,True,24
533,-4.392798323745335,50.33100708305928,1,False,False,161
534,2710.2791863477396,66.6948425525722,3,True,False,161
535,-39.14252229118691,43.98038074522075,-2,False,True,62
536,-52.98672801245671,30.594827934232818,0,False,True,125
537,23923.534097051943,57.01590905716087,3,True,False,161
538,17045.580683422268,99.6080846459386,3,True,False,161
539,-39.00664068574514,33.10308586487641,-1,False,True,79
540,-71.98658421183038,20.659375112892445,-1,False,True,39
541,15569.502766189627,55.803552779791325,3,True,False,161
542,20345.955701111845,93.07102571641556,3,True,False,161
543,11510.691483458188,51.72342095949234,3,True,False,128
544,23736.781383880687,78.02984566386581,3,True,False,161
545,1190.3864207792708,51.776630360412284,3,True,False,97
546,-5.693780980413436,2.5009496194164638,-1,False,True,7
547,20403.00063388909,93.36694550245853,3,True,False,161
548,5800.104215656626,80.31645650935654,2,False,True,92
549,14162.86995033028,73.48502120206255,3,True,False,161
550,30017.344370975265,93.71900030440148,3,True,False,161
551,-40.32786824214214,45.005848569885444,0,False,True,28
552,-57.720325694108084,11.803856047467752,-2,False,True,14
553,-52.27248780394612,59.36823560172985,-1,False,True,63
554,3588.967027100104,47.085764986995024,3,True,False,85
555,10547.896769332778,78.91882042092953,3,True,False,161
556,25426.495457674773,55.066343497481135,3,True,False,161
557,19209.54448901631,95.0568829478562,3,True,False,161
558,-37.22471128372217,35.68584468409764,-1,False,True,54
559,27358.579064152764,58.82773174502021,3,True,False,161
560,15101.498190796605,87.19929611328679,3,True,False,161
561,-66.84035877669821,22.97032952663257,-1,False,True,56
562,6478.146025741915,63.03631562259128,3,True,False,109
563,-36.826906917055354,39.10512632954902,1,False,True,46
564,27100.79126640144,60.12256719923692,3,True,False,161
565,748.809693361433,48.43756091911283,2,False,True,101
566,22574.609282055975,95.29273548162374,3,True,False,161
567,-36.61020120859005,3.0355077895042664,-1,False,True,48
568,-61.76992399723758,0.7644940129889632,0,False,True,5
569,-59.377149296852295,3.390650323398229,-2,False,True,6
570,-53.58728518966447,22.522211685492145,-2,False,True,33
571,183.89449741784549,83.18582006026966,3,True,False,161
572,-51.514003292057794,26.88223601771934,-2,False,True,19
573,24485.375660463113,108.49389395571876,3,True,False,161
574,21771.613756539497,94.48959523653417,3,True,False,159
575,28805.753844393403,82.32852595794768,3,True,False,161
576,145.15432611025486,34.325304541977886,1,False,False,161
577,15571.910244537727,91.5522091938208,3,True,False,161
578,5058.776608357482,58.2840909859473,3,True,False,104
579,436.3210407422983,61.945963097569575,3,True,False,81
580,654.607550486475,31.21768928789372,3,True,False,59
581,-11.580327874454113,56.24512345945333,-1,False,True,86
582,-50.243759847937774,26.082528997769572,-1,False,True,13
583,56.02933230084136,13.466031665294098,0,False,True,128
584,-5.835843842734775,79.22726828734963,0,False,True,77
585,5035.39425783082,46.62787212469587,3,True,False,113
586,23038.434482164204,101.03540685344312,3,True,False,161
587,22356.06197548315,98.72487335225046,3,True,False,161
588,-23.67523734666615,48.30256654921756,-2,False,True,77
589,18129.31811420251,60.746916319104756,2,False,True,113
590,24234.471074336103,97.7735831412505,3,True,False,161
591,25664.054781777464,92.09090134502004,3,True,False,161
592,7453.88381007381,76.48106265064929,3,True,False,91
593,19894.086626188113,43.59464907839738,3,True,False,161
594,22037.149916182647,85.71015276969666,3,True,False,161
595,13033.454621618475,60.05201611276922,3,True,False,113
596,-67.29997866924856,46.78346913428327,-1,False,True,38
597,131.40915237435757,44.07720582557537,1,False,False,161
598,12035.25872612915,41.25091856943863,2,False,True,113
599,21095.00364718746,60.508987380000306,3,True,False,161
600,12182.035064284302,95.06104311470442,3,True,False,161
601,11500.766733219507,80.29604828494224,3,True,False,161
602,22934.511140758852,95.45990763281702,3,True,False,158
603,23728.159231892736,51.05275231002554,3,True,False,161
604,12472.773896623037,92.1881576558876,3,True,False,161
605,11945.697190129511,79.64486739360336,3,True,False,161
606,34.29257521063391,27.578442996223977,1,False,False,161
607,3573.2891075469242,68.02920491294557,3,True,False,85
608,-35.92098416705715,35.2866947350615,-1,False,True,30
609,12492.84963441029,70.3965274010258,3,True,False,120
610,10104.497477178591,72.53415035895242,3,True,False,93
611,24935.32491427403,36.79854173797227,3,True,False,161
612,-30.53017313402376,62.01714329296484,1,False,True,42
613,23247.684275134012,52.70022957718021,3,True,False,161
614,13693.046134019956,78.99986775929793,3,True,False,161
615,22766.499628567224,84.83612475363792,3,True,False,161
616,24489.640677145893,83.98673127374036,3,True,False,161
617,24227.41166561849,76.4196955738106,3,True,False,161
618,23010.961063786373,78.66532879877703,3,True,False,161
619,12616.591542052878,78.53024254220804,3,True,False,141
620,22390.28067550473,66.94033115327066,3,True,False,161
621,1386.0666708212354,41.45965984333457,3,True,False,66
622,17764.285122370748,105.72858314458774,3,True,False,161
623,6950.420886582808,32.52683772451715,3,True,False,76
624,8341.096448397395,78.07759365329572,2,False,True,156
625,8594.426005553381,62.8651107757496,3,True,False,161
626,-1.8440187415195624,67.38903333145133,0,False,True,71
627,22716.790368228,39.68909831010173,2,False,True,135
628,4220.395616290719,52.67269919040587,3,True,False,161
629,7231.335191031704,65.29928640643813,3,True,False,122
630,26657.103556296777,71.45983484337066,3,True,False,161
631,10067.386904284456,98.97749388583054,3,True,False,161
632,13030.47724157442,49.20699643719788,3,True,False,161
633,-58.901173032783234,5.956442466616679,-2,False,True,29
634,-49.447603880875846,34.78069853170322,-2,False,True,102
635,-84.27200748132981,39.96897561142734,-1,False,True,47
636,2605.7019938252342,55.69790048068464,3,True,False,69
637,24016.37958394218,66.99026154287327,3,True,False,161
638,7694.177818493367,84.21009014852788,3,True,False,99
639,23999.916534084423,86.43888237248355,3,True,False,161
640,-25.632985645135413,31.10023443478224,1,False,True,47
641,24232.118343887734,73.79227542912264,3,True,False,161
642,7974.883169270528,63.247908438279794,2,False,True,102
643,20118.95756662088,85.7016599144631,3,True,False,161
644,-36.2323830044656,29.504134350182646,-1,False,True,28
645,7200.690994201661,59.820602868096216,3,True,False,111
646,18265.460036969023,96.56366163935652,3,True,False,161
647,15413.744805974491,74.14648336599609,3,True,False,119
648,-36.29062528824422,38.1055133580142,-2,False,True,40
649,3170.011594631181,60.66667063604717,2,False,True,109
650,29340.336017995694,94.34895476950156,3,True,False,161
651,2883.384304153175,52.17698023061978,3,True,False,88
652,-23.621557846499826,45.27113675545995,0,False,True,36
653,7537.300564495276,63.90205365226046,2,False,True,95
654,-37.81551725168492,41.34314684336984,-1,False,True,90
655,18743.79990803276,77.33432096139678,3,True,False,161
656,-26.404483455486726,41.52377320885585,0,False,True,38
657,25185.891024450906,82.29998273400481,3,True,False,161
658,-19.950647206037104,53.056034183344764,-1,False,True,45
659,19449.06188591186,110.0117003844771,3,True,False,161
660,7382.646858876653,75.71368113725546,3,True,False,161
661,-43.61793598021315,32.67554687775179,-1,False,True,28
662,7989.384282026175,74.68863797692705,3,True,False,102
663,16826.908990970343,92.76819407229208,3,True,False,161
664,22107.739810296585,99.08258078218742,3,True,False,161
665,-58.74856564340958,51.56306315655772,-2,False,True,64
666,6500.74728683422,62.75251220856283,3,True,False,108
667,164.7526101042019,67.72962983933027,1,False,False,161
668,924.9378939637772,49.134380565915,3,True,False,66
669,-39.37421401969583,42.56128754495774,0,False,True,61
670,-37.75878534461464,33.332424043735,-1,False,True,44
671,29548.853176346765,83.34243897466477,3,True,False,161
672,23536.22104171436,74.24810708418238,3,True,False,161
673,3840.449172370105,50.48022533014787,3,True,False,69
674,-77.2464260279124,40.772865582598726,-1,False,True,50
675,27612.75963340905,92.65925834461062,3,True,False,161
676,150.6515075013558,100.60061170618965,2,False,False,161
677,6040.382717392798,87.25815541683427,3,True,False,108
678,23739.25650764802,97.21784016385395,3,True,False,161
679,19225.334086905186,104.51536929644915,3,True,False,161
680,25942.432590891935,76.23620106105861,3,True,False,161
681,20635.118092880322,104.16106658685084,3,True,False,161
682,17857.35721168263,75.80479401133266,3,True,False,134
683,-40.09708735205575,32.99771526353724,-2,False,True,31
684,11284.577580435329,67.8224298278898,3,True,False,161
685,20399.822658405083,76.85480752630458,3,True,False,161
686,-14.34157553516284,54.277722147238634,0,False,True,45
687,25003.738001073012,81.44228781688287,3,True,False,161
688,55.280772580951236,49.90280694846523,-1,False,True,145
689,-90.28215651359875,24.09249971222843,-2,False,True,37
690,23545.858181755735,82.47628698658052,3,True,False,161
691,22751.106533494178,81.32186881886139,3,True,False,161
692,5514.722503725801,48.977269901901764,3,True,False,99
693,22835.06108626609,63.90669687379597,3,True,False,161
694,24697.88581200379,57.077909796488086,3,True,False,161
695,8888.150323040532,65.61723988868256,3,True,False,85
696,2345.132110196897,50.88851515752905,3,True,False,67
697,8795.7105367587,67.03880650606487,3,True,False,161
698,7479.551497794784,50.32881540221566,2,False,True,96
699,23545.575046998314,50.408743853255444,3,True,False,161
700,6939.818997615141,41.31886275697253,3,True,False,88
701,7294.549462560899,79.13320993015509,3,True,False,121
702,2609.3338062864705,47.02463377407053,3,True,False,95
703,-25.151034059133096,56.34632694664341,0,False,True,55
704,7247.865643928874,49.60386299119621,3,True,False,132
705,25435.57416768272,105.31639607213306,3,True,False,161
706,27613.571450490355,96.06446791059474,3,True,False,161
707,-156.87304509385262,26.52666164536374,-2,False,True,72
708,-66.9887572447305,51.26987695874835,-2,False,True,106
709,21109.57129688775,99.93790134292561,3,True,False,161
710,-96.87277264307659,46.969619562966685,-2,False,True,57
711,-59.8595596623901,10.348399948648051,-2,False,True,13
712,5045.019488855198,58.552287326895325,3,True,False,66
713,6989.618529253626,58.632499571729134,3,True,False,85
714,6176.206906997301,72.43046125944683,3,True,False,161
715,21844.226434256412,53.69558404504283,3,True,False,161
716,10887.812896284526,70.25023119921184,3,True,False,123
717,28067.72784703553,89.82577705818018,3,True,False,161
718,119.41924294334817,73.1000134297417,1,False,False,161
719,15575.994994002775,80.8673540772756,3,True,False,161
720,26172.009760290697,100.39120897353187,3,True,False,161
721,16337.366729972424,109.83472261578079,3,True,False,161
722,-40.51728408551455,56.75059818177417,-1,False,True,75
723,15577.246553786641,69.48968342492938,3,True,False,161
724,2906.0337111688145,53.063766248099306,2,False,True,77
725,-63.69135252357133,44.63848501260759,-1,False,True,50
726,16955.90668865876,104.3597526359312,3,True,False,161
727,17740.764135097994,73.28413476390254,3,True,False,161
728,10868.295209689928,89.48182714080014,3,True,False,140
729,-37.94555453728053,48.48487499323137,-2,False,True,83
730,14.244116951183113,25.019038645565697,1,False,False,161
731,25958.83401214496,71.223365341548,3,True,False,161
732,7707.988425053191,55.44065073673856,2,False,True,85
733,24970.847901815378,80.73445518150763,3,True,False,161
734,7920.973022616483,67.94805226880544,3,True,False,86
735,-41.14490034400464,38.816988772922684,-1,False,True,55
736,13114.466392971452,101.65692989323703,2,False,True,148
737,11047.412194632943,60.15831540928233,3,True,False,121
738,136.24542253851004,58.98231726727862,0,False,False,161
739,28316.428504502564,101.95202174157996,3,True,False,161
740,23978.243311725004,78.97263239762246,3,True,False,161
741,20306.216207631158,51.311286995947015,2,False,True,122
742,39.7848331714566,11.827465877402467,2,False,False,161
743,2158.7497957215137,56.683794416885455,3,True,False,77
744,13664.691269054803,73.11800745880694,3,True,False,161
745,9428.986876793257,49.785029584844445,2,False,True,109
746,21316.020045358113,111.59507971125912,3,True,False,161
747,26195.832435086842,73.34978605079546,3,True,False,161
748,-85.25687002328536,39.07791493796513,-2,False,True,45
749,-72.59524870975333,37.87168018802396,-1,False,True,62
750,-73.55082827402924,28.58364078833251,-1,False,True,54
751,-59.35843604789537,11.624505666393643,-1,False,True,14
752,21869.38043395947,92.13189422479512,3,True,False,161
753,94.46524273755318,63.9997375657364,1,False,True,137
754,-38.53739673104859,42.717537386319584,0,False,True,125
755,3130.6451529120172,51.84526105270746,3,True,False,78
756,3897.805645204351,45.91187359495569,2,False,True,79
757,-59.9728071225435,3.1672862489714815,-2,False,True,7
758,-37.11012079309434,30.340817708483264,-1,False,True,54
759,25138.1572897414,80.7725963537651,2,False,True,159
760,2883.337722102542,77.84400566142993,3,True,False,85
761,3670.8475993824504,29.778874131801253,3,True,False,161
762,19130.666641821277,78.24834409599104,3,True,False,161
763,14237.230121949362,41.676678325215214,2,False,True,95
764,14382.054982533129,101.56749663211205,3,True,False,161
765,23314.802128263957,73.5048169663469,3,True,False,161
766,25959.05269037197,88.88781870911579,3,True,False,161
767,19978.51755695521,100.36392609185485,3,True,False,161
768,152.55291534275375,63.027789106208125,2,False,False,161
769,3646.0680003252855,53.408791328575404,3,True,False,118
770,-31.299345699549345,38.43867108962851,0,False,True,64
771,38.62073834459917,53.261415885516676,0,False,True,75
772,7567.037210613323,71.07494223626173,3,True,False,161
773,-51.60195926685535,30.161197515719927,-1,False,True,46
774,12970.927256814899,87.35555397196994,3,True,False,161
775,93.29667132874656,46.22828311800523,3,True,False,161
776,-159.26221761937572,15.99477739162001,-2,False,True,68
777,24268.425102673835,88.85025340990093,3,True,False,161
778,25029.579367810635,66.32239380635971,3,True,False,161
779,2181.1047060247492,33.20639944856658,2,False,True,82
780,-74.79305835632461,-2.7547876320367735,-2,False,True,18
781,22797.214039170176,91.39650799868069,3,True,False,161
782,9437.190290817605,90.4972083035982,2,False,True,110
783,18231.503868897646,60.37177404344338,3,True,False,161
784,25442.456475481373,63.1523857945313,3,True,False,161
785,4103.6028434743575,29.241845302565686,3,True,False,109
786,2670.8059462031606,36.79124318782027,3,True,False,78
787,18940.985743392463,72.51222463014531,3,True,False,161
788,30263.5833973135,69.19626765067828,3,True,False,161
789,206.30982896222025,41.42761920029015,2,False,False,161
790,-56.747584498322965,42.64765933193835,-1,False,True,98
791,29070.402953533736,83.82977146247121,3,True,False,161
792,19923.22230939975,90.43363110834322,3,True,False,161
793,7725.327330882723,48.155444242718865,2,False,True,70
794,17495.340539214554,75.04368446712382,3,True,False,161
795,9190.37073390794,66.79137534463756,3,True,False,125
796,22590.543339140648,89.44475639356973,3,True,False,161
797,19446.080369805157,74.65820441771179,3,True,False,161
798,10566.956999446622,105.7672644712293,3,True,False,161
799,6048.615235342532,54.83617842996455,2,False,True,68
800,13227.237896764733,69.3591416474949,3,True,False,123
801,24529.910904834396,103.37246970165076,3,True,False,161
802,23538.538864959497,79.70697903419443,3,True,False,161
803,2862.100263647833,44.21266211908364,2,False,True,64
804,-57.16277235143298,11.651251179708623,-1,False,True,16
805,25445.787518648718,81.25792063083566,3,True,False,161
806,20355.33938220025,103.45124314457185,3,True,False,161
807,-52.99660236614071,30.585047430577507,0,False,True,76
808,2212.6319416711735,51.44320953125129,2,False,True,87
809,-52.36374099934065,50.16752232397775,-2,False,True,48
810,23510.079533948396,85.43973478664368,3,True,False,161
811,-70.00538276217094,26.761192399227795,-2,False,True,45
812,-7.446639630600522,53.53926674424476,0,False,True,88
813,1740.6576880146788,57.387713404999786,2,False,True,102
814,12673.854149673301,60.1886350948223,3,True,False,161
815,-58.767181544970505,54.35048039624081,-1,False,True,51
816,9060.857746082465,70.44421410587753,3,True,False,161
817,20628.511400256568,86.36947742549597,3,True,False,161
818,110.72756357261242,38.07903005227153,2,False,False,161
819,22473.153433814223,63.82926494594944,3,True,False,161
820,-96.889139568801,40.2720712309219,-1,False,True,58
821,24995.853168700392,87.82400352979188,3,True,False,161
822,28250.02075927057,89.72825921864556,3,True,False,160
823,-4.084646232754679,34.98200334270134,0,False,True,77
824,20920.19575937525,81.33412288668355,3,True,False,161
825,11338.4660858875,74.6012285006905,2,False,True,101
826,18405.099267285597,65.46611924598638,3,True,False,161
827,7219.433852393567,99.1539332052812,3,True,False,123
828,19891.795603274164,89.09457738456967,3,True,False,161
829,1120.7972974591835,65.74808047050287,3,True,False,95
830,-55.3482743895511,31.67395927374676,-1,False,True,76
831,9606.83319899831,100.68984840593652,3,True,False,161
832,4350.990644122253,54.30468581393665,3,True,False,112
833,-78.70574646307374,12.239575050943778,-2,False,True,47
834,23072.037845104653,100.78968798626511,3,True,False,161
835,-36.543041565991885,56.439587410859076,0,False,True,57
836,20844.67124899113,79.63524310288982,3,True,False,161
837,10358.859769239156,88.0056682343402,3,True,False,120
838,17314.55570840061,85.39676227432354,3,True,False,161
839,24021.782136552927,79.33111026146936,3,True,False,161
840,25103.9252441991,91.7668437627248,3,True,False,155
841,3135.9214482028483,35.982651482600325,3,True,False,86
842,21102.856616062385,110.03088007048375,3,True,False,161
843,12956.211428544588,70.86650757023747,3,True,False,161
844,17780.623994369067,92.24647652048206,3,True,False,161
845,85.04909168473453,36.37119583552662,1,False,False,161
846,12015.601077033327,98.805979904518,3,True,False,161
847,18497.95270170986,89.99265447972951,3,True,False,161
848,2609.648539199975,62.03324730159729,3,True,False,117
849,30938.76645048554,64.54974347023835,3,True,False,161
850,22338.531439573664,97.11518988065981,3,True,False,161
851,13501.020018621075,55.89407251195721,3,True,False,147
852,18453.039664991615,98.5266011615965,3,True,False,161
853,1721.173120770371,86.17567230451534,2,False,True,87
854,11772.134199847009,62.28364613060617,3,True,False,105
855,22285.741609576926,93.52002042235219,3,True,False,161
856,-60.183051534251085,37.57282613415281,-2,False,True,72
857,-48.26441591826722,31.787322332173428,0,False,True,67
858,24681.944868220464,60.98591514194267,3,True,False,161
859,20830.35584320265,89.83782351228487,3,True,False,161
860,22373.47760304139,60.07058091976437,3,True,False,130
861,14.037585980544968,63.248457379169174,1,False,True,161
862,1135.146703844235,56.81162392291047,3,True,False,78
863,-63.1216259476569,2.2188728553023944,-2,False,True,8
864,25712.39845125617,100.40012271487312,3,True,False,161
865,-19.00564603858801,40.16478278880168,-1,False,True,46
866,-67.8029808832904,0.2576944389656828,-2,False,True,11
867,937.6305430871952,60.941661814473136,3,True,False,127
868,21859.35434090514,98.56645790076384,3,True,False,161
869,2598.7115410503366,32.9910136674481,3,True,False,65
870,25923.257632187542,86.53274497019616,3,True,False,161
871,26694.828792937635,99.66766743234167,3,True,False,161
872,-0.7987670661644657,41.807748603866145,0,False,True,62
873,16197.097472268473,66.24281535424643,2,False,True,157
874,20402.483244927847,86.08730226008086,3,True,False,161
875,14743.158046920858,106.07422759619732,3,True,False,153
876,23793.526649668518,87.11459790233185,3,True,False,161
877,9887.732792106639,68.32008933044523,3,True,False,113
878,-82.1782847110815,42.703413456940325,-1,False,True,57
879,9911.57517112756,34.74275041730129,2,False,True,94
880,14225.327725076484,69.56718463145258,3,True,False,138
881,-94.59724379557304,47.42951920519225,-1,False,True,41
882,25.71328008172467,52.195597930117785,0,False,True,74
883,-70.86970106636267,57.23404893087978,-1,False,True,57
884,16788.574663592994,91.8845283568487,3,True,False,161
885,24923.545615718704,67.0968703469936,3,True,False,161
886,24262.094206214424,94.47183263691197,3,True,False,161
887,12533.707500350696,76.20023975425103,3,True,False,114
888,-31.11052016077759,35.63914213673738,-1,False,True,116
889,27868.42786129294,93.28856634263394,3,True,False,161
890,11727.284619176788,69.04338823297208,3,True,False,161
891,22053.238029044114,87.02685958809188,3,True,False,161
892,18693.80111318239,107.39148500963384,3,True,False,161
893,23994.901138588528,82.51061504237761,3,True,False,161
894,103.12292965103605,44.094985289660734,2,False,False,161
895,24010.895504271113,104.86061144711688,3,True,False,161
896,21331.67871864097,89.95643416761145,3,True,False,161
897,21650.138408468545,53.50884405787474,3,True,False,161
898,-98.37379434358014,29.40265305997099,-2,False,True,38
899,24056.2844439918,90.7947222288895,3,True,False,161
900,-42.095338495127095,63.34257356981515,-1,False,True,74
901,20399.982314004876,85.41227068766004,3,True,False,161
902,21386.416861552458,78.03692520843927,3,True,False,161
903,24958.211592888794,66.82149999548098,3,True,False,161
904,20755.008166144504,70.44963688775172,3,True,False,128
905,714.5905892381073,47.81787629520301,2,False,True,52
906,23903.104596449593,92.90093340833158,3,True,False,152
907,25234.458488351796,100.98025126804146,3,True,False,161
908,22318.786688937973,91.96246748372556,3,True,False,161
909,16393.074908729708,88.9632484471767,3,True,False,136
910,21146.302710126532,98.4629354652701,3,True,False,161
911,20829.914446065362,72.44697065886848,3,True,False,161
912,19547.39258313988,93.1606643229296,3,True,False,151
913,15194.495448688818,75.22690261358136,3,True,False,135
914,12176.660839658645,65.20299212149821,3,True,False,161
915,7519.243168436987,74.7364151935072,2,False,True,98
916,23.810721106181326,44.78742943901235,0,False,True,68
917,17702.40495888625,70.67785769649643,3,True,False,161
918,-44.31391329123916,25.854698403561713,0,False,True,31
919,1913.030525511958,68.63783214490367,3,True,False,115
920,-83.93401867113327,46.791137805722805,-2,False,True,39
921,12436.881773786903,65.48743562064071,3,True,False,108
922,5245.697967125576,68.65599346006297,3,True,False,161
923,703.1292172819308,33.73567625497198,2,False,True,50
924,23526.156699190768,70.02560006463126,3,True,False,161
925,4020.3125205121137,47.15793709733094,3,True,False,88
926,27858.609433026264,101.45070387586087,3,True,False,161
927,-78.8981318651111,39.219374075166044,-1,False,True,89
928,-55.813474062141935,43.094473304122786,-1,False,True,68
929,-86.20428884376223,43.10266196079112,-1,False,True,63
930,4629.926997203726,63.18545674974336,2,False,True,96
931,-56.00839779027971,20.561392908486425,0,False,True,20
932,-65.61119244506266,46.1317583839901,-1,False,True,66
933,25200.594955678025,80.1205978450517,3,True,False,161
934,-38.61659672238329,64.5581305026859,-2,False,True,90
935,24049.023890413027,78.96878593465374,3,True,False,161
936,1.419627814149166,50.489906291320416,-1,False,True,61
937,1846.7391149760324,63.24915222093331,3,True,False,161
938,-52.06386337277293,22.882649752822715,-1,False,True,48
939,-75.430498752982,-0.5688831941115303,-1,False,True,69
940,9689.234574286245,74.9130667661129,3,True,False,139
941,96.34925084658947,49.206083799738174,-1,False,True,143
942,24501.52817818035,66.61480132753113,3,True,False,161
943,21358.419334854632,96.06552817445353,3,True,False,161
944,-56.29127375825615,13.464812761327524,0,False,True,13
945,7711.632566880821,65.78230554991752,2,False,True,106
946,5238.43635355436,80.2638331412752,3,True,False,161
947,25.18151508434573,19.76032653359327,1,False,False,161
948,-16.792154979236415,49.855569492975825,-1,False,True,78
949,50.766047706632285,64.79866439846631,2,False,False,161
950,22168.166510454535,87.89184878362859,3,True,False,143
951,18489.82824193517,58.51384164152025,3,True,False,161
952,1138.0079996723143,32.765864969365474,3,True,False,56
953,-54.191228458716054,46.75062076356927,-1,False,True,49
954,7344.921112889799,84.51968889862204,2,False,True,159
955,17168.196790676222,78.56793176367435,2,False,True,148
956,22814.525040232245,75.50126108550852,3,True,False,161
957,9703.003785611105,70.92891430127327,2,False,True,106
958,5319.806412811699,37.72757764073023,2,False,True,59
959,-16.296029371190627,42.6840357298766,-2,False,True,89
960,-57.09039287759422,33.81084619124083,-1,False,True,66
961,-96.68710733410362,33.98226565934508,-1,False,True,48
962,4280.969857506782,48.45141679001234,3,True,False,161
963,15930.937579481753,99.21222513565544,3,True,False,136
964,18937.54908388602,89.45080074300364,3,True,False,161
965,16464.23025305947,65.92306223912719,2,False,True,119
966,22564.18493079063,112.17988470986694,3,True,False,161
967,-19.482965378355573,76.52046849667899,-1,False,True,120
968,20105.813298343197,44.80637420552935,3,True,False,161
969,9864.731823582582,57.06937957672952,3,True,False,93
970,92.63895691321119,55.85902637298763,2,False,False,161
971,4350.296503379643,46.76199311680836,2,False,True,65
972,-95.37162102121488,37.80109547169979,-2,False,True,44
973,6.969154748804343,42.92677406145032,0,False,True,67
974,19169.375210014816,97.49204306013159,3,True,False,161
975,11038.559293067005,65.67349769887097,3,True,False,131
976,13889.848232324095,72.31222572146311,3,True,False,161
977,27347.201266087653,60.49342989934612,3,True,False,161
978,9.37933713378171,17.965082545881426,0,False,False,161
979,4691.505392963082,77.26785299417072,3,True,False,161
980,12401.545588352317,54.34436278172783,3,True,False,161
981,26886.3396982725,80.32558159321326,3,True,False,161
982,0.565785251236214,49.29614201533109,0,False,True,53
983,24742.57654885126,62.21316713191539,3,True,False,161
984,-11.733388748204717,35.21656352688302,1,False,True,38
985,25447.74992018337,105.57459221384883,3,True,False,161
986,20868.976962466342,87.24503293716742,3,True,False,161
987,-45.76745085457627,38.6693555624265,-2,False,True,59
988,15473.502577214058,73.79765584520652,2,False,True,150
989,-23.97048062393076,33.92652982550664,-1,False,True,49
990,973.5937892118393,75.95375119454374,3,True,False,104
991,11913.655536936236,66.56953654883455,3,True,False,161
992,-28.2303626682447,35.4845037668723,0,False,True,34
993,12360.948103942717,76.26078549961491,2,False,True,136
994,-52.552144960555374,16.649057060014346,-2,False,True,16
995,10617.474162236069,83.16762836615615,3,True,False,120
996,-49.42156275592535,52.505958250091595,-2,False,True,63
997,17996.567882570846,95.7578388907133,3,True,False,161
998,12466.372661046626,63.02268961179485,3,True,False,161
999,23537.234211101335,74.525458051711,3,True,False,161
